public_private,pct_top10,fulltime_undergrad,parttime_undergrad,tuition_out_state,room_board_cost,additional_fees,book_cost,personal_spending,pct_faculty_phd,student_faculty_ratio,pct_alumni_donate,instructional_expenditure,graduation_rate,acceptance_rate,yield_rate
1,42.0,5524.0,414.0,8127.0,3978.0,126.0,900.0,1200.0,82.0,17.0,25.0,7473.0,65.0,0.8739495798319328,0.45104895104895104
1,10.0,2432.0,592.0,6456.0,4186.0,265.0,500.0,600.0,47.0,19.9,19.0,4310.0,51.0,0.8314366998577525,0.446535500427716
1,21.0,6261.0,1634.0,3880.0,3908.0,50.0,400.0,1165.0,59.0,22.0,20.0,6886.0,51.0,0.8506306705023235,0.372528616024974
1,16.0,6441.0,3982.0,9114.0,4030.0,230.0,400.0,650.0,88.0,19.7,13.0,6637.0,53.0,0.8487339690891155,0.45447500968616816
2,21.0,766.0,58.0,10500.0,3500.0,265.0,550.0,500.0,53.0,16.0,19.0,6395.0,51.0,0.9112903225806451,0.5238938053097345
1,21.0,3598.0,2147.0,5673.0,3650.0,217.0,550.0,900.0,77.0,18.2,10.0,5391.0,40.0,0.8708844415752098,0.5092661230541141
2,10.0,686.0,287.0,9240.0,3880.0,265.0,475.0,1090.0,29.0,7.2,17.0,9431.0,47.0,0.9030172413793104,0.43675417661097854
2,15.0,1501.0,353.0,8600.0,3550.0,106.0,385.0,665.0,48.0,15.4,9.0,10938.0,49.0,0.9731182795698925,0.5
2,24.0,2149.0,2217.0,11130.0,3996.0,100.0,600.0,2166.0,72.0,13.5,14.0,10891.0,51.0,0.7885652642934197,0.5677154582763337
1,37.0,3493.0,3116.0,10116.0,4030.0,265.0,466.0,1862.0,80.0,18.0,9.0,6768.0,63.0,0.7255011135857461,0.6768994627782041
1,23.0,3105.0,2944.0,9534.0,4030.0,80.0,500.0,1000.0,70.0,17.7,2.0,5955.0,64.0,0.9041237113402062,0.6282782212086659
1,21.0,9778.0,10455.0,7162.0,3271.0,100.0,468.0,1248.0,85.0,10.9,19.0,10538.0,41.0,0.7342972268310026,0.49806326662362815
1,24.0,15739.0,4278.0,6940.0,4100.0,455.0,500.0,1700.0,80.0,24.7,11.0,5983.0,55.0,0.7844442020290171,0.38075371992768736
2,21.0,2805.0,1342.0,5960.0,4030.0,265.0,600.0,1248.0,11.0,38.2,19.0,2589.0,60.0,1.0,0.6676168757126568
2,1.0,525.0,323.0,11230.0,6643.0,130.0,2340.0,620.0,8.0,6.8,4.0,13025.0,47.0,0.6589018302828619,0.5126262626262627
2,5.0,1650.0,5180.0,9450.0,4385.0,215.0,600.0,1248.0,33.0,91.8,19.0,5568.0,35.0,0.9130832570905764,0.28557114228456915
1,66.0,22045.0,1339.0,15732.0,4659.0,175.0,476.0,1600.0,90.0,11.5,26.0,14847.0,87.0,0.6756474519632414,0.37812982998454403
2,12.0,2074.0,726.0,11902.0,4372.0,112.0,540.0,950.0,65.0,12.8,31.0,7836.0,58.0,0.7749244712990937,0.5009746588693957
1,12.0,3796.0,824.0,4425.0,2700.0,382.0,660.0,1800.0,57.0,19.6,16.0,3752.0,46.0,0.7259933774834437,0.6225769669327252
2,75.0,1870.0,12.0,19292.0,3957.0,126.0,550.0,550.0,81.0,10.4,60.0,17960.0,91.0,0.5861172976985894,0.30968967701076633
2,29.0,1715.0,103.0,12247.0,4221.0,88.0,500.0,600.0,70.0,13.1,26.0,8847.0,72.0,0.9211087420042644,0.5914351851851852
2,23.0,1692.0,562.0,12224.0,4440.0,220.0,450.0,1000.0,63.0,11.5,32.0,7315.0,77.0,0.8043052837573386,0.45255474452554745
2,29.0,1350.0,275.0,11844.0,3696.0,75.0,450.0,1146.0,54.0,11.6,33.0,8996.0,72.0,0.8869047619047619,0.4664429530201342
2,26.0,4106.0,982.0,11712.0,4037.0,36.0,500.0,800.0,80.0,13.8,13.0,8546.0,89.0,0.8784637822070978,0.4582180409518539
2,30.0,2917.0,82.0,10110.0,3165.0,100.0,450.0,800.0,71.0,13.4,46.0,8129.0,69.0,0.9008470353761834,0.45851769911504425
2,13.0,1049.0,181.0,10500.0,3750.0,265.0,450.0,950.0,69.0,12.8,18.0,6955.0,45.0,0.9466192170818505,0.5225563909774437
2,36.0,2281.0,50.0,14125.0,3600.0,35.0,400.0,700.0,79.0,12.5,58.0,9907.0,80.0,0.8104154476301931,0.45776173285198557
2,34.0,1362.0,102.0,13252.0,4194.0,156.0,450.0,550.0,89.0,13.0,33.0,10296.0,65.0,0.820079522862823,0.3975757575757576
2,56.0,1723.0,113.0,15909.0,4772.0,101.0,500.0,700.0,85.0,11.9,37.0,14213.0,77.0,0.5090166723375298,0.30213903743315507
1,9.0,9649.0,1792.0,4300.0,2643.0,300.0,450.0,1660.0,57.0,19.0,11.0,5801.0,68.0,0.8695086234949561,0.5789670658682635
1,12.0,5983.0,1075.0,4426.0,2664.0,279.0,600.0,1000.0,76.0,18.1,19.0,4795.0,60.0,0.8861588861588862,0.5494454713493531
2,17.0,1209.0,33.0,11328.0,3003.0,265.0,400.0,1885.0,45.0,14.5,16.0,9672.0,60.0,0.8597997138769671,0.5856905158069884
1,13.0,2091.0,546.0,4285.0,2750.0,365.0,600.0,1800.0,58.0,16.5,31.0,6591.0,51.0,0.8958930276981852,0.5447761194029851
1,10.0,11493.0,2206.0,4259.0,2625.0,255.0,350.0,1884.0,70.0,18.9,10.0,4629.0,58.0,0.8325358851674641,0.5810647307924985
2,18.0,1691.0,72.0,12247.0,4081.0,88.0,500.0,600.0,76.0,12.0,38.0,9853.0,70.0,0.857449088960343,0.555
2,14.0,1263.0,118.0,10800.0,3600.0,100.0,400.0,820.0,68.0,18.8,19.0,5081.0,78.0,0.9155251141552512,0.45760598503740646
2,38.0,2888.0,105.0,14350.0,3750.0,265.0,550.0,550.0,82.0,10.0,31.0,12502.0,83.0,0.7442170818505338,0.44530783024506876
1,15.0,5887.0,1254.0,8828.0,3474.0,310.0,753.0,2610.0,79.0,19.0,11.0,6393.0,53.0,0.745706106870229,0.5297504798464492
1,56.0,1846.0,154.0,9843.0,3180.0,315.0,600.0,1500.0,74.0,14.6,16.0,6716.0,51.0,0.5994513031550068,0.6727688787185355
1,20.0,5800.0,872.0,4200.0,2700.0,400.0,300.0,1200.0,53.0,20.2,18.0,5318.0,58.0,0.6156390977443609,0.6355642403517342
1,26.0,16502.0,21836.0,8949.0,3744.0,414.0,714.0,2910.0,88.0,12.2,37.0,16122.0,45.0,0.5787045413425005,0.5508832265124277
2,21.0,1617.0,102.0,11050.0,4000.0,265.0,500.0,1248.0,60.0,12.1,13.0,10324.0,68.0,0.8154205607476636,0.44412607449856734
2,14.0,651.0,490.0,8950.0,3800.0,80.0,500.0,1248.0,57.0,10.6,20.0,6639.0,54.0,0.7989276139410187,0.28859060402684567
2,11.0,920.0,148.0,7780.0,3370.0,270.0,600.0,1300.0,50.0,15.1,19.0,6850.0,49.0,0.7962085308056872,0.4166666666666667
1,10.0,8094.0,1596.0,4620.0,3288.0,265.0,300.0,2250.0,69.0,19.7,4.0,5501.0,50.0,0.8760948515274514,0.3501584979273348
2,10.0,690.0,5346.0,8294.0,3700.0,45.0,400.0,900.0,87.0,15.3,2.0,5015.0,37.0,0.5031847133757962,0.8354430379746836
2,24.0,992.0,112.0,8000.0,3700.0,265.0,400.0,500.0,51.0,14.1,28.0,5807.0,51.0,0.7043147208121827,0.24684684684684685
2,33.0,1065.0,48.0,8730.0,3523.0,272.0,500.0,750.0,82.0,13.2,35.0,9303.0,67.0,0.9285714285714286,0.48307692307692307
2,16.0,981.0,337.0,8390.0,4100.0,150.0,350.0,1500.0,45.0,21.5,24.0,4607.0,62.0,0.8419243986254296,0.5142857142857142
2,21.0,527.0,32.0,6572.0,4030.0,336.0,1510.0,1695.0,71.0,9.4,8.0,10396.0,58.0,0.6682316118935837,0.4262295081967213
1,5.0,2019.0,1287.0,3600.0,2728.0,110.0,500.0,1248.0,36.0,14.4,19.0,5363.0,60.0,0.9971428571428571,0.49283667621776506
2,6.0,2155.0,191.0,9200.0,4800.0,200.0,1000.0,4200.0,65.0,24.1,9.0,3480.0,100.0,0.5975308641975309,0.7355371900826446
2,26.0,1343.0,1751.0,9250.0,4550.0,265.0,425.0,1350.0,52.0,13.1,13.0,5925.0,61.0,0.7231329690346083,0.4256926952141058
1,13.0,3689.0,2200.0,3840.0,2852.0,86.0,200.0,400.0,52.0,20.3,9.0,4172.0,100.0,0.8413705583756346,0.6885369532428356
2,5.0,1057.0,175.0,8550.0,5050.0,100.0,400.0,900.0,35.0,17.4,16.0,4333.0,27.0,0.750381679389313,0.3214649033570702
1,8.0,3615.0,1446.0,3900.0,2611.0,128.0,500.0,2000.0,54.0,19.0,19.0,4602.0,40.0,0.990990990990991,0.453475935828877
1,36.0,5640.0,266.0,4856.0,3416.0,118.0,400.0,1100.0,69.0,15.7,13.0,6601.0,76.0,0.7577814569536424,0.35394363119947564
1,8.0,4787.0,472.0,3735.0,3136.0,67.0,250.0,1630.0,62.0,21.7,23.0,5284.0,54.0,0.9289116892634665,0.4958579881656805
2,15.0,3440.0,4103.0,3750.0,3900.0,265.0,700.0,800.0,39.0,18.4,19.0,3019.0,49.0,0.8333333333333334,0.28888888888888886
2,22.0,1127.0,754.0,9490.0,4100.0,270.0,500.0,1500.0,60.0,10.7,21.0,7519.0,79.0,0.9176470588235294,0.4020979020979021
2,9.0,1277.0,195.0,8670.0,1900.0,120.0,600.0,500.0,53.0,14.3,21.0,9192.0,87.0,0.10374462860650706,0.9644970414201184
1,18.0,6553.0,1246.0,4680.0,3540.0,120.0,200.0,2150.0,75.0,17.1,8.0,5916.0,45.0,0.8198158702323542,0.7529411764705882
2,12.0,1770.0,967.0,7070.0,2500.0,152.0,400.0,1000.0,52.0,15.9,13.0,4718.0,71.0,1.0,0.5873741994510522
1,15.0,13131.0,3374.0,4740.0,2590.0,166.0,500.0,1360.0,70.0,19.9,11.0,4632.0,56.0,0.8587773782281791,0.6098210886943282
2,44.0,4576.0,1140.0,11690.0,4730.0,80.0,800.0,6800.0,84.0,4.6,19.0,18367.0,67.0,0.8667273831208258,0.33485113835376534
2,17.0,614.0,388.0,13900.0,5200.0,265.0,450.0,2150.0,46.0,10.9,17.0,9995.0,59.0,0.9,0.47901234567901235
1,32.0,14782.0,1583.0,9057.0,3485.0,414.0,600.0,1983.0,87.0,12.7,15.0,10145.0,58.0,0.7053544265287496,0.6340306232477895
1,49.0,3926.0,561.0,9057.0,3600.0,551.0,700.0,1435.0,88.0,14.4,23.0,9699.0,49.0,0.9728289824187534,0.45071193866374587
1,33.0,3416.0,1984.0,9501.0,3685.0,265.0,500.0,1248.0,98.0,11.6,8.0,12453.0,44.0,0.7048921620199895,0.48880597014925375
1,18.0,4793.0,4552.0,7246.0,3964.0,348.0,500.0,4288.0,71.0,13.4,15.0,6433.0,48.0,0.7051915945611866,0.4198071866783523
2,62.0,4879.0,1274.0,18350.0,5775.0,184.0,768.0,1512.0,91.0,3.9,31.0,45702.0,90.0,0.687091716749412,0.23844837421563034
2,17.0,1739.0,1550.0,9160.0,4340.0,50.0,500.0,500.0,68.0,20.6,14.0,6951.0,48.0,0.6947368421052632,0.48917748917748916
2,20.0,665.0,37.0,10720.0,4050.0,200.0,600.0,1650.0,66.0,12.5,20.0,7925.0,62.0,0.8353474320241692,0.33273056057866185
2,32.0,1279.0,75.0,10060.0,2970.0,256.0,500.0,2600.0,74.0,11.2,19.0,7885.0,59.0,0.8250377073906485,0.5758683729433273
2,17.0,851.0,120.0,10535.0,4365.0,140.0,550.0,3700.0,39.0,12.9,16.0,7438.0,52.0,0.9275053304904051,0.5218390804597701
2,5.0,606.0,1142.0,5780.0,2650.0,180.0,500.0,1248.0,52.0,17.9,19.0,3493.0,32.0,3.5568181818181817,0.10041077133728891
2,10.0,493.0,382.0,6050.0,2510.0,260.0,500.0,4680.0,38.0,11.9,15.0,5736.0,60.0,0.8626609442060086,0.8407960199004975
1,21.0,2326.0,235.0,6616.0,4030.0,265.0,600.0,1035.0,45.0,14.1,2.0,3913.0,35.0,0.6328551912568307,0.259579060982191
2,24.0,736.0,347.0,7600.0,2805.0,110.0,600.0,725.0,60.0,15.8,19.0,5160.0,60.0,0.7943548387096774,0.6142131979695431
2,21.0,263.0,127.0,3660.0,2090.0,272.0,500.0,2310.0,33.0,11.3,19.0,5478.0,66.0,1.0,0.6266666666666667
1,15.0,2806.0,538.0,4528.0,1880.0,482.0,500.0,1200.0,49.0,17.1,16.0,5113.0,58.0,0.9772492244053774,0.4857142857142857
1,21.0,4786.0,669.0,4190.0,2446.0,65.0,300.0,1248.0,60.0,15.4,19.0,6358.0,41.0,0.6830589706188789,0.4762050030506406
2,32.0,1073.0,179.0,11320.0,4402.0,584.0,550.0,1350.0,82.0,12.7,38.0,11218.0,58.0,0.9215469613259668,0.3824940047961631
2,36.0,1695.0,721.0,5580.0,2830.0,308.0,600.0,700.0,77.0,16.5,18.0,6170.0,61.0,0.6481481481481481,0.7974025974025974
1,19.0,1673.0,1014.0,4386.0,2217.0,265.0,600.0,1500.0,49.0,15.8,8.0,5704.0,63.0,0.84375,0.9382716049382716
1,18.0,10094.0,1621.0,9866.0,3084.0,477.0,480.0,1479.0,77.0,15.9,20.0,6223.0,53.0,0.7701527614571093,0.49099786389990846
1,10.0,2124.0,199.0,4306.0,2100.0,213.0,275.0,1200.0,43.0,18.6,19.0,4955.0,56.0,0.3892857142857143,0.5321100917431193
2,25.0,1006.0,174.0,4000.0,2048.0,268.0,225.0,1248.0,44.0,19.6,36.0,5103.0,49.0,0.5067771084337349,0.41901931649331353
2,18.0,1120.0,33.0,5010.0,2570.0,500.0,500.0,800.0,53.0,14.5,19.0,6481.0,53.0,0.17621951219512194,0.5380622837370242
1,26.0,7524.0,804.0,4916.0,3810.0,548.0,600.0,550.0,81.0,20.3,14.0,6971.0,53.0,0.8800728407908429,0.4933490984333432
1,20.0,9260.0,1387.0,4652.0,2470.0,265.0,500.0,500.0,78.0,18.7,23.0,5917.0,45.0,0.7171929824561404,0.5117416829745597
2,21.0,1538.0,419.0,5115.0,2520.0,100.0,300.0,700.0,36.0,13.6,12.0,6986.0,19.0,0.825,0.7333333333333333
2,29.0,1093.0,322.0,8650.0,3815.0,290.0,390.0,1050.0,49.0,14.1,19.0,5862.0,58.0,0.9300567107750473,0.5304878048780488
2,21.0,700.0,537.0,5100.0,1880.0,140.0,400.0,1248.0,50.0,11.8,19.0,4957.0,60.0,1.0,0.6802030456852792
1,7.0,2482.0,868.0,5866.0,3300.0,60.0,600.0,2000.0,70.0,18.5,19.0,5105.0,40.0,0.9795918367346939,0.6535087719298246
1,45.0,1470.0,416.0,6073.0,3400.0,265.0,550.0,1400.0,71.0,16.4,31.0,6112.0,74.0,0.951048951048951,0.5882352941176471
1,15.0,8730.0,993.0,5552.0,3710.0,648.0,550.0,2300.0,75.0,17.6,8.0,6324.0,37.0,0.8102857142857143,0.6272919605077574
1,8.0,1169.0,403.0,5879.0,3570.0,265.0,550.0,1200.0,20.0,10.6,15.0,6674.0,60.0,1.0,0.7273809523809524
2,11.0,743.0,118.0,8734.0,3362.0,85.0,600.0,625.0,56.0,11.3,27.0,6422.0,68.0,0.7,0.6887755102040817
1,21.0,7754.0,1388.0,6311.0,3957.0,265.0,550.0,1248.0,75.0,21.7,16.0,5862.0,30.0,0.847616173808087,0.5564257742969028
1,21.0,816.0,1070.0,5658.0,3000.0,265.0,475.0,1248.0,50.0,16.4,19.0,4489.0,59.0,0.6808510638297872,1.0
1,12.0,6162.0,871.0,6806.0,1780.0,627.0,600.0,1651.0,72.0,16.7,9.0,7090.0,44.0,0.6423372842586816,0.46260925865976044
1,20.0,9940.0,1035.0,6806.0,2540.0,718.0,96.0,2000.0,83.0,18.3,14.0,5854.0,70.0,0.6377683577191303,0.4095197255574614
1,32.0,2033.0,1078.0,5972.0,3420.0,800.0,600.0,750.0,77.0,13.0,11.0,7011.0,37.0,0.5571997723392146,0.4024514811031665
2,14.0,1135.0,505.0,7420.0,3440.0,330.0,500.0,1248.0,55.0,13.7,7.0,5930.0,67.0,0.833981841763943,0.3561430793157076
2,6.0,704.0,472.0,4045.0,2795.0,295.0,736.0,2100.0,50.0,13.5,8.0,4431.0,34.0,1.0,0.5144694533762058
2,17.0,709.0,131.0,9000.0,4850.0,920.0,300.0,2480.0,78.0,13.2,10.0,7550.0,52.0,0.7816455696202531,0.2611336032388664
2,17.0,650.0,14.0,5600.0,3095.0,1030.0,750.0,2000.0,63.0,12.1,19.0,7723.5,44.0,0.7002583979328165,0.35608856088560886
2,20.0,3191.0,1204.0,7550.0,2790.0,128.0,600.0,500.0,77.0,21.8,34.0,3739.0,63.0,0.6415908001916627,0.49066467513069456
2,13.0,915.0,80.0,9270.0,4100.0,265.0,600.0,1860.0,75.0,13.5,27.0,8425.0,55.0,0.8125577100646353,0.3306818181818182
2,77.0,1601.0,6.0,17295.0,5070.0,169.0,600.0,1011.0,95.0,12.0,46.0,17581.0,94.0,0.4028655710071639,0.47280334728033474
2,90.0,6188.0,53.0,18590.0,5950.0,480.0,625.0,1162.0,95.0,5.0,44.0,27206.0,97.0,0.2823264921314091,0.40662727973285384
1,14.0,13171.0,1687.0,7248.0,3240.0,793.0,500.0,1700.0,74.0,13.2,18.0,9002.0,58.0,0.6860038818201424,0.38274127632819865
1,12.0,1630.0,143.0,5030.0,2648.0,584.0,170.0,1248.0,68.0,14.1,19.0,8994.0,51.0,0.5401698236446767,0.48972188633615477
2,11.0,2933.0,334.0,9100.0,3883.0,150.0,490.0,1777.0,70.0,18.9,34.0,6329.0,63.0,0.7687637969094923,0.3079684134960517
1,1.0,2632.0,617.0,6806.0,2550.0,636.0,350.0,766.0,75.0,15.1,10.0,6972.0,24.0,0.7312714776632302,0.424812030075188
2,18.0,1603.0,374.0,8180.0,4270.0,950.0,500.0,500.0,65.0,15.2,12.0,5664.0,29.0,0.8378378378378378,0.35698924731182796
2,10.0,649.0,314.0,8330.0,3770.0,200.0,550.0,1300.0,64.0,13.0,31.0,7949.0,39.0,0.8125,0.3562753036437247
2,18.0,1410.0,299.0,13404.0,5160.0,210.0,450.0,1050.0,78.0,15.6,30.0,9114.0,65.0,0.8768718801996672,0.3092979127134725
2,11.0,2045.0,359.0,7550.0,4050.0,750.0,600.0,1248.0,55.0,17.8,13.0,4947.0,62.0,0.8137393767705382,0.3020017406440383
2,6.0,1236.0,47.0,5453.0,2191.0,685.0,500.0,1248.0,61.0,14.2,19.0,7723.5,37.0,0.6908821349147517,0.4366952789699571
2,4.0,620.0,37.0,8670.0,1560.0,458.0,200.0,625.0,50.0,13.2,10.0,6795.0,60.0,0.9706422018348624,0.40831758034026466
2,25.0,1188.0,166.0,10100.0,4000.0,510.0,400.0,1000.0,88.0,12.0,20.0,8539.0,66.0,0.7589376915219612,0.34858681022880217
2,22.0,621.0,11.0,4400.0,3400.0,800.0,800.0,900.0,53.0,10.4,16.0,9268.0,92.0,0.5255555555555556,0.4587737843551797
2,15.0,1111.0,244.0,6950.0,3550.0,600.0,600.0,1248.0,60.0,11.9,17.0,6786.0,69.0,0.8267045454545454,0.44100801832760594
2,25.0,1721.0,470.0,6720.0,3250.0,265.0,450.0,1520.0,77.0,13.9,33.0,6881.0,82.0,0.9008168028004667,0.48704663212435234
2,27.0,926.0,367.0,8850.0,3550.0,158.0,500.0,2600.0,73.0,11.4,19.0,7723.5,56.0,0.844,0.4676145339652449
2,10.0,316.0,20.0,8438.0,3372.0,265.0,500.0,2958.0,42.0,11.1,4.0,11989.0,15.0,0.8479087452471483,0.4618834080717489
1,8.0,3531.0,808.0,5730.0,3136.0,493.0,500.0,1248.0,66.0,15.4,19.0,7302.0,40.0,0.7445008460236887,0.42348484848484846
2,7.0,646.0,84.0,8242.0,4230.0,500.0,600.0,1295.0,77.0,12.7,11.0,10090.0,52.0,0.8485221674876847,0.2830188679245283
1,14.0,2174.0,529.0,6360.0,2760.0,514.0,550.0,1498.0,77.0,15.0,5.0,6443.0,48.0,0.8199152542372882,0.5684754521963824
2,11.0,654.0,162.0,8640.0,3700.0,265.0,400.0,1915.0,62.0,12.2,13.0,7634.0,48.0,0.7768496420047732,0.24423963133640553
2,32.0,630.0,549.0,11020.0,4970.0,50.0,610.0,1900.0,73.0,14.0,36.0,9315.0,58.0,0.7596899224806202,0.39285714285714285
2,28.0,534.0,216.0,10475.0,6300.0,176.0,500.0,2000.0,68.0,11.2,46.0,9599.0,60.0,0.8477611940298507,0.4647887323943662
2,21.0,2360.0,144.0,9192.0,1738.0,100.0,250.0,500.0,71.0,14.4,6.0,8078.0,69.0,0.36991709435452036,0.6616862326574173
2,21.0,612.0,150.0,10375.0,4575.0,265.0,500.0,1050.0,79.0,13.8,19.0,9332.0,56.0,0.9599358974358975,0.2838063439065108
2,24.0,1614.0,131.0,3850.0,3200.0,265.0,500.0,1248.0,43.0,14.0,19.0,7723.5,56.0,0.5737230966912946,0.2558790593505039
1,39.0,16505.0,5481.0,8400.0,6540.0,710.0,600.0,1300.0,92.0,17.5,21.0,9670.0,62.0,0.6642843708858379,0.44960362400906
1,75.0,14609.0,1100.0,8400.0,4200.0,606.0,550.0,1200.0,88.0,8.9,23.0,15893.0,83.0,0.41004384762948753,0.5565580618212197
1,19.0,10099.0,3255.0,7248.0,3109.0,693.0,600.0,1900.0,79.0,16.8,7.0,6227.0,62.0,0.7652938135447183,0.3895519027246116
1,15.0,7532.0,1847.0,8677.0,3505.0,958.0,600.0,1300.0,75.0,15.5,17.0,7392.0,53.0,0.7963783471392796,0.36284470246734396
2,75.0,3499.0,172.0,13850.0,4360.0,265.0,500.0,1250.0,95.0,4.3,37.0,41766.0,89.0,0.4225401872460696,0.3775083612040134
2,25.0,466.0,7.0,10000.0,3052.0,515.0,400.0,1100.0,65.0,11.4,20.0,9430.0,63.0,0.7068181818181818,0.36012861736334406
1,11.0,5000.0,706.0,6390.0,2380.0,647.0,110.0,1622.0,67.0,14.6,9.0,6554.0,55.0,0.7813275434243176,0.4196109567288607
1,15.0,6635.0,1145.0,7558.0,3680.0,752.0,500.0,1500.0,82.0,19.1,15.0,6005.0,55.0,0.6351507165211662,0.3757780082987552
2,10.0,1207.0,157.0,7820.0,3400.0,300.0,550.0,1550.0,69.0,13.9,8.0,7264.0,91.0,0.8208232445520581,0.37659783677482794
2,21.0,2069.0,748.0,6272.0,2762.0,265.0,300.0,1248.0,67.0,13.5,4.0,8064.0,46.0,0.752112676056338,0.48064918851435706
1,10.0,1376.0,237.0,4486.0,2146.0,176.0,600.0,2000.0,50.0,16.5,28.0,4525.0,46.0,0.9493087557603687,0.7742718446601942
2,14.0,9950.0,71.0,7620.0,3050.0,265.0,400.0,400.0,51.0,17.0,21.0,3186.0,54.0,0.8686440677966102,0.6390243902439025
2,12.0,1476.0,282.0,6490.0,2660.0,75.0,500.0,1800.0,26.0,18.0,19.0,4460.0,48.0,0.9119878603945372,0.5690515806988353
1,5.0,658.0,58.0,4486.0,2516.0,240.0,600.0,1900.0,68.0,15.7,11.0,6971.0,51.0,1.0,0.6566523605150214
1,21.0,3299.0,602.0,4260.0,1912.0,265.0,600.0,1893.0,44.0,20.1,19.0,4076.0,60.0,1.0,1.0
1,20.0,8334.0,1435.0,5634.0,2703.0,318.0,450.0,1200.0,97.0,15.9,16.0,9424.0,49.0,0.8098667626935542,0.7345486883059137
1,5.0,863.0,189.0,4286.0,2570.0,245.0,600.0,2000.0,39.0,14.9,25.0,4958.0,40.0,0.9347826086956522,0.6162790697674418
1,13.0,7368.0,1128.0,5834.0,2744.0,198.0,600.0,2000.0,79.0,17.0,24.0,6310.0,42.0,0.773921832884097,0.7009142359599477
1,5.0,1830.0,490.0,2670.0,2668.0,210.0,500.0,1248.0,62.0,25.0,27.0,4895.0,80.0,1.0,0.5341796875
2,16.0,503.0,801.0,9000.0,3500.0,380.0,400.0,1248.0,23.0,8.9,19.0,6696.0,47.0,0.7540983606557377,0.4652173913043478
2,22.0,764.0,38.0,7896.0,3270.0,610.0,450.0,1200.0,54.0,11.1,19.0,7589.0,80.0,0.9863636363636363,0.5806451612903226
2,30.0,3450.0,644.0,10628.0,4372.0,336.0,650.0,2055.0,85.0,6.5,32.0,22906.0,85.0,0.9558476575665655,0.30888575458392104
2,10.0,550.0,84.0,9130.0,3322.0,465.0,450.0,1450.0,46.0,12.6,25.0,8686.0,54.0,0.9563492063492064,0.38381742738589214
2,20.0,1022.0,411.0,9570.0,3000.0,250.0,400.0,1000.0,67.0,15.1,42.0,6852.0,60.0,0.8940731399747793,0.3441466854724965
2,22.0,935.0,37.0,9376.0,3272.0,396.0,500.0,1902.0,57.0,13.0,17.0,7335.0,52.0,0.8665850673194615,0.3700564971751412
1,21.0,5764.0,1176.0,2550.0,2630.0,243.0,450.0,1970.0,59.0,19.0,19.0,4393.0,55.0,0.9506520972858653,0.5253985910270671
2,20.0,908.0,109.0,10300.0,2970.0,265.0,500.0,1248.0,42.0,14.5,19.0,6383.0,56.0,0.9330143540669856,0.4444444444444444
1,21.0,6518.0,5560.0,4560.0,4030.0,117.0,600.0,1248.0,77.0,19.7,19.0,7723.5,19.0,0.9382396449704142,0.6960977532518723
2,23.0,1442.0,263.0,9540.0,3320.0,309.0,500.0,1800.0,82.0,13.5,37.0,7561.0,60.0,0.7863777089783281,0.5013123359580053
1,10.0,959.0,457.0,2580.0,2624.0,254.0,500.0,900.0,48.0,20.1,24.0,4870.0,44.0,0.7146932952924394,0.9141716566866267
2,21.0,447.0,111.0,8760.0,2690.0,265.0,550.0,1800.0,48.0,8.5,36.0,9416.0,48.0,0.856338028169014,0.5526315789473685
1,33.0,16454.0,3171.0,5595.0,3145.0,360.0,500.0,2070.0,86.0,15.1,48.0,6813.0,53.0,0.9563485741596304,0.5873729801765784
1,6.0,2754.0,474.0,2700.0,2660.0,264.0,540.0,1660.0,60.0,20.3,29.0,4550.0,52.0,1.0,0.5273124544792426
2,21.0,1032.0,943.0,3150.0,4030.0,130.0,500.0,2700.0,66.0,17.6,33.0,6705.0,60.0,1.0,0.8484848484848485
2,21.0,618.0,40.0,14090.0,5395.0,265.0,400.0,1000.0,71.0,12.9,30.0,10802.0,72.0,0.8527472527472527,0.26804123711340205
2,87.0,3918.0,32.0,19545.0,6070.0,105.0,550.0,1100.0,95.0,4.7,49.0,29619.0,98.0,0.2647024572027483,0.47822261328640564
2,3.0,1818.0,1197.0,13320.0,4630.0,310.0,500.0,800.0,50.0,17.6,16.0,6418.0,51.0,0.861962598804704,0.09975397002907627
2,5.0,744.0,196.0,13325.0,5335.0,265.0,500.0,1248.0,42.0,9.5,25.0,10164.0,59.0,0.9242902208201893,0.22639362912400454
2,21.0,1557.0,2973.0,10608.0,4740.0,408.0,400.0,900.0,34.0,38.4,19.0,5523.0,76.0,0.8511348464619493,0.22901960784313727
2,15.0,500.0,311.0,9990.0,4900.0,280.0,400.0,600.0,44.0,12.1,26.0,4948.0,33.0,0.8548812664907651,0.33024691358024694
2,6.0,590.0,1196.0,9870.0,4860.0,220.0,600.0,1100.0,59.0,12.2,19.0,6744.0,81.0,0.7975206611570248,0.36528497409326427
2,15.0,1873.0,94.0,12950.0,5400.0,300.0,450.0,1120.0,70.0,14.5,29.0,6719.0,97.0,0.7412887828162291,0.3309723116548616
1,24.0,10358.0,1338.0,11180.0,3862.0,830.0,650.0,2450.0,89.0,17.5,16.0,7855.0,75.0,0.7835897435897435,0.331020942408377
1,5.0,3480.0,776.0,7870.0,4157.0,756.0,500.0,1150.0,73.0,16.1,13.0,6195.0,61.0,0.7837231656520346,0.33605887162714637
1,10.0,3483.0,374.0,7870.0,4024.0,792.0,550.0,1100.0,82.0,18.8,22.0,5708.0,60.0,0.7151460403492924,0.31494736842105264
